tijdstip;locatie;component;waarde;LKI
2017-04-08 06:00:00+02:00;Amsterdam-Oude Schans;NO2;17,7;2
2017-04-08 06:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-08 07:00:00+02:00;Amsterdam-Oude Schans;NO2;19,0;2
2017-04-08 07:00:00+02:00;Amsterdam-Oude Schans;NO;0,9;1
2017-04-08 08:00:00+02:00;Amsterdam-Oude Schans;NO2;18,4;2
2017-04-08 08:00:00+02:00;Amsterdam-Oude Schans;NO;0,5;1
2017-04-08 09:00:00+02:00;Amsterdam-Oude Schans;NO2;25,0;3
2017-04-08 09:00:00+02:00;Amsterdam-Oude Schans;NO;1,2;1
2017-04-08 10:00:00+02:00;Amsterdam-Oude Schans;NO2;33,1;4
2017-04-08 10:00:00+02:00;Amsterdam-Oude Schans;NO;4,7;1
2017-04-08 11:00:00+02:00;Amsterdam-Oude Schans;NO2;30,5;4
2017-04-08 11:00:00+02:00;Amsterdam-Oude Schans;NO;3,9;1
2017-04-08 12:00:00+02:00;Amsterdam-Oude Schans;NO2;18,2;2
2017-04-08 12:00:00+02:00;Amsterdam-Oude Schans;NO;1,7;1
2017-04-08 13:00:00+02:00;Amsterdam-Oude Schans;NO2;23,5;3
2017-04-08 13:00:00+02:00;Amsterdam-Oude Schans;NO;2,6;1
2017-04-08 14:00:00+02:00;Amsterdam-Oude Schans;NO2;31,1;4
2017-04-08 14:00:00+02:00;Amsterdam-Oude Schans;NO;4,7;1
2017-04-08 15:00:00+02:00;Amsterdam-Oude Schans;NO2;27,8;3
2017-04-08 15:00:00+02:00;Amsterdam-Oude Schans;NO;4,6;1
2017-04-08 16:00:00+02:00;Amsterdam-Oude Schans;NO;5,2;1
2017-04-08 16:00:00+02:00;Amsterdam-Oude Schans;NO2;30,6;4
2017-04-08 17:00:00+02:00;Amsterdam-Oude Schans;NO2;32,9;4
2017-04-08 17:00:00+02:00;Amsterdam-Oude Schans;NO;5,4;1
2017-04-08 18:00:00+02:00;Amsterdam-Oude Schans;NO2;32,5;4
2017-04-08 18:00:00+02:00;Amsterdam-Oude Schans;NO;4,2;1
2017-04-08 19:00:00+02:00;Amsterdam-Oude Schans;NO2;35,1;4
2017-04-08 19:00:00+02:00;Amsterdam-Oude Schans;NO;3,3;1
2017-04-08 20:00:00+02:00;Amsterdam-Oude Schans;NO2;32,9;4
2017-04-08 20:00:00+02:00;Amsterdam-Oude Schans;NO;1,9;1
2017-04-08 21:00:00+02:00;Amsterdam-Oude Schans;NO2;34,7;4
2017-04-08 21:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-08 22:00:00+02:00;Amsterdam-Oude Schans;NO2;38,2;4
2017-04-08 22:00:00+02:00;Amsterdam-Oude Schans;NO;0,9;1
2017-04-08 23:00:00+02:00;Amsterdam-Oude Schans;NO2;46,6;5
2017-04-08 23:00:00+02:00;Amsterdam-Oude Schans;NO;1,4;1
2017-04-09 00:00:00+02:00;Amsterdam-Oude Schans;NO;4,0;1
2017-04-09 00:00:00+02:00;Amsterdam-Oude Schans;NO2;61,2;6
2017-04-09 01:00:00+02:00;Amsterdam-Oude Schans;NO2;81,9;7
2017-04-09 01:00:00+02:00;Amsterdam-Oude Schans;NO;20,7;2
2017-04-09 02:00:00+02:00;Amsterdam-Oude Schans;NO2;61,2;6
2017-04-09 02:00:00+02:00;Amsterdam-Oude Schans;NO;5,9;1
2017-04-09 03:00:00+02:00;Amsterdam-Oude Schans;NO;1,5;1
2017-04-09 03:00:00+02:00;Amsterdam-Oude Schans;NO2;40,8;4
2017-04-09 04:00:00+02:00;Amsterdam-Oude Schans;NO2;32,2;4
2017-04-09 04:00:00+02:00;Amsterdam-Oude Schans;NO;0,9;1
2017-04-09 05:00:00+02:00;Amsterdam-Oude Schans;NO2;28,2;3
2017-04-09 05:00:00+02:00;Amsterdam-Oude Schans;NO;0,5;1
2017-04-09 06:00:00+02:00;Amsterdam-Oude Schans;NO2;30,1;4
2017-04-09 06:00:00+02:00;Amsterdam-Oude Schans;NO;0,6;1
2017-04-09 07:00:00+02:00;Amsterdam-Oude Schans;NO2;34,5;4
2017-04-09 07:00:00+02:00;Amsterdam-Oude Schans;NO;1,1;1
2017-04-09 08:00:00+02:00;Amsterdam-Oude Schans;NO2;38,4;4
2017-04-09 08:00:00+02:00;Amsterdam-Oude Schans;NO;2,5;1
2017-04-09 09:00:00+02:00;Amsterdam-Oude Schans;NO2;37,2;4
2017-04-09 09:00:00+02:00;Amsterdam-Oude Schans;NO;5,2;1
2017-04-09 10:00:00+02:00;Amsterdam-Oude Schans;NO2;31,6;4
2017-04-09 10:00:00+02:00;Amsterdam-Oude Schans;NO;6,2;1
2017-04-09 11:00:00+02:00;Amsterdam-Oude Schans;NO2;24,1;3
2017-04-09 11:00:00+02:00;Amsterdam-Oude Schans;NO;4,4;1
2017-04-09 12:00:00+02:00;Amsterdam-Oude Schans;NO2;17,9;2
2017-04-09 12:00:00+02:00;Amsterdam-Oude Schans;NO;2,6;1
2017-04-09 13:00:00+02:00;Amsterdam-Oude Schans;NO2;15,6;2
2017-04-09 13:00:00+02:00;Amsterdam-Oude Schans;NO;2,0;1
2017-04-09 14:00:00+02:00;Amsterdam-Oude Schans;NO2;15,0;2
2017-04-09 14:00:00+02:00;Amsterdam-Oude Schans;NO;1,6;1
2017-04-09 15:00:00+02:00;Amsterdam-Oude Schans;NO2;13,6;2
2017-04-09 15:00:00+02:00;Amsterdam-Oude Schans;NO;1,3;1
2017-04-09 16:00:00+02:00;Amsterdam-Oude Schans;NO2;15,5;2
2017-04-09 16:00:00+02:00;Amsterdam-Oude Schans;NO;1,4;1
2017-04-09 17:00:00+02:00;Amsterdam-Oude Schans;NO2;16,5;2
2017-04-09 17:00:00+02:00;Amsterdam-Oude Schans;NO;1,2;1
2017-04-09 18:00:00+02:00;Amsterdam-Oude Schans;NO2;18,1;2
2017-04-09 18:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-09 19:00:00+02:00;Amsterdam-Oude Schans;NO2;20,9;3
2017-04-09 19:00:00+02:00;Amsterdam-Oude Schans;NO;1,0;1
2017-04-09 20:00:00+02:00;Amsterdam-Oude Schans;NO2;24,9;3
2017-04-09 20:00:00+02:00;Amsterdam-Oude Schans;NO;0,4;1
2017-04-09 21:00:00+02:00;Amsterdam-Oude Schans;NO2;36,6;4
