tijdstip;locatie;component;waarde;LKI
2017-04-04 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;70,7;5
2017-04-04 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;19,1;2
2017-04-04 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,59;1
2017-04-04 19:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,9;1
2017-04-04 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;30,2;4
2017-04-04 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,65;1
2017-04-04 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;53,2;4
2017-04-04 20:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,7;1
2017-04-04 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;24,0;3
2017-04-04 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,63;1
2017-04-04 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;60,4;5
2017-04-04 21:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,3;1
2017-04-04 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;29,0;3
2017-04-04 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,89;1
2017-04-04 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;55,9;4
2017-04-04 22:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,4;1
2017-04-04 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;28,1;3
2017-04-04 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,02;2
2017-04-04 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;58,6;4
2017-04-04 23:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,2;1
2017-04-05 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,1;1
2017-04-05 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,08;2
2017-04-05 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;49,0;4
2017-04-05 00:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;26,4;3
2017-04-05 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;20,6;2
2017-04-05 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;37,5;4
2017-04-05 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;1,0;2
2017-04-05 01:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,6;1
2017-04-05 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;37,9;4
2017-04-05 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,93;1
2017-04-05 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;14,9;1
2017-04-05 02:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,7;1
2017-04-05 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;29,4;3
2017-04-05 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,83;1
2017-04-05 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;21,9;2
2017-04-05 03:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,4;1
2017-04-05 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;17,5;2
2017-04-05 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,6;1
2017-04-05 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;40,6;4
2017-04-05 04:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,3;1
2017-04-05 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,45;1
2017-04-05 05:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;45,5;4
2017-04-05 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;7,0;1
2017-04-05 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,35;1
2017-04-05 06:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;48,4;4
2017-04-05 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;14,0;2
2017-04-05 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,33;1
2017-04-05 07:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;49,4;4
2017-04-05 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;20,4;3
2017-04-05 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,37;1
2017-04-05 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;52,2;4
2017-04-05 08:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,5;1
2017-04-05 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;29,5;3
2017-04-05 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,47;1
2017-04-05 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;52,8;4
2017-04-05 09:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;2,2;1
2017-04-05 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;17,3;2
2017-04-05 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,32;1
2017-04-05 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;70,7;5
2017-04-05 10:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;2,2;1
2017-04-05 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;11,0;2
2017-04-05 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,23;1
2017-04-05 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;77,6;5
2017-04-05 11:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,5;1
2017-04-05 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;9,7;1
2017-04-05 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,24;1
2017-04-05 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;78,2;5
2017-04-05 12:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;0,7;1
2017-04-05 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO2;7,4;1
2017-04-05 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;NO;1,2;1
2017-04-05 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;FN;0,22;1
2017-04-05 13:00:00+02:00;Amsterdam-Nieuwendammerdijk;O3;80,1;6
