tijdstip;locatie;component;waarde;LKI
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;PM10;24,3;3
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;FN;2,06;2
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;O3;23,6;2
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;NO;1,4;1
2017-04-04 22:00:00+02:00;Amsterdam-Vondelpark;CO;197,3;1
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;CO;207,9;1
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;NO2;61,3;6
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;PM25;21,9;4
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;PM10;25,9;3
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;FN;2,47;2
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;O3;38,8;3
2017-04-04 23:00:00+02:00;Amsterdam-Vondelpark;NO;1,1;1
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;PM25;38,4;5
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;FN;1,76;2
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;NO;1,4;1
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;CO;198,1;1
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;PM10;38,4;4
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;O3;38,3;3
2017-04-05 00:00:00+02:00;Amsterdam-Vondelpark;NO2;52,4;5
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;NO2;59,0;5
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;PM25;40,9;6
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;PM10;48,0;5
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;FN;1,51;2
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;O3;13,8;1
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;NO;2,8;1
2017-04-05 01:00:00+02:00;Amsterdam-Vondelpark;CO;190,1;1
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;NO2;58,4;5
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;PM25;39,5;5
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;PM10;43,0;4
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;FN;1,61;2
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;O3;8,2;1
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;NO;6,1;1
2017-04-05 02:00:00+02:00;Amsterdam-Vondelpark;CO;186,4;1
2017-04-05 03:00:00+02:00;Amsterdam-Vondelpark;NO2;50,2;5
